epoch,ms,label,quality,raw_rms,filt_rms,hum_pct,D_abs,T_abs,A_abs,B_abs,G_abs,D_rel,T_rel,A_rel,B_rel,G_rel,A_B_ratio,T_A_ratio
6945,6944553,Neutral,good,1331.8,3.7,0.0,2137.353,1053.094,2529.447,4863.591,1250.887,0.1806,0.0890,0.2137,0.4110,0.1057,0.520,0.416
6946,6945553,Neutral,good,1332.2,2.9,0.0,1845.980,734.174,655.100,3573.459,1272.983,0.2284,0.0908,0.0811,0.4422,0.1575,0.183,1.121
6947,6946553,Neutral,good,1331.7,4.2,0.0,9024.819,13442.207,4483.725,4745.566,1510.265,0.2718,0.4048,0.1350,0.1429,0.0455,0.945,2.998
6948,6947553,Neutral,good,1332.2,3.1,0.0,938.094,2031.294,1853.966,7190.721,2440.149,0.0649,0.1405,0.1283,0.4975,0.1688,0.258,1.096
6949,6948553,Neutral,good,1331.9,3.9,0.0,1055.188,2666.173,1228.024,4757.479,4319.099,0.0752,0.1901,0.0876,0.3392,0.3079,0.258,2.171
6950,6949553,Neutral,good,1331.9,3.0,0.0,4748.805,8513.697,8970.086,3992.966,3197.675,0.1614,0.2894,0.3049,0.1357,0.1087,2.246,0.949
6951,6950553,Neutral,good,1333.0,3.9,0.0,8426.002,6963.797,1139.571,15230.521,2941.534,0.2428,0.2007,0.0328,0.4389,0.0848,0.075,6.111
6952,6951553,Neutral,good,1332.6,3.5,0.0,3070.487,3459.322,1687.632,3531.117,1378.214,0.2339,0.2635,0.1286,0.2690,0.1050,0.478,2.050
6953,6952553,Neutral,good,1331.5,4.2,0.0,5684.385,17270.291,21058.566,8048.953,1391.975,0.1063,0.3231,0.3940,0.1506,0.0260,2.616,0.820
6954,6953553,Neutral,good,1331.9,3.4,0.0,1571.971,775.119,929.377,2500.934,1372.504,0.2199,0.1084,0.1300,0.3498,0.1920,0.372,0.834
6955,6954553,Neutral,good,1332.3,3.6,0.0,6590.103,5542.398,6562.259,12846.313,4499.470,0.1829,0.1538,0.1821,0.3564,0.1248,0.511,0.845
6956,6955553,Neutral,good,1332.7,3.9,0.0,3394.817,5729.795,3186.983,2973.422,1708.509,0.1998,0.3372,0.1875,0.1750,0.1005,1.072,1.798
6957,6956552,Neutral,good,1332.9,3.7,0.0,7548.698,9661.664,3684.223,5877.426,3025.831,0.2533,0.3242,0.1236,0.1972,0.1015,0.627,2.622
6958,6957552,Neutral,good,1332.4,3.1,0.0,1654.021,1686.646,698.872,7023.114,1346.579,0.1333,0.1359,0.0563,0.5660,0.1085,0.100,2.413
6959,6958552,Neutral,good,1332.8,3.0,0.0,583.095,1837.218,1765.012,3831.498,1920.854,0.0587,0.1849,0.1776,0.3856,0.1933,0.461,1.041
6960,6959552,Neutral,good,1332.1,4.1,0.0,19892.633,8981.676,3720.392,4018.659,1665.228,0.5197,0.2346,0.0972,0.1050,0.0435,0.926,2.414
6961,6960552,Neutral,good,1332.3,3.3,0.0,6972.316,243.335,4520.871,4831.653,1726.239,0.3811,0.0133,0.2471,0.2641,0.0944,0.936,0.054
6962,6961552,Neutral,good,1331.5,3.2,0.0,4074.467,5049.426,2219.659,2696.021,633.130,0.2777,0.3441,0.1513,0.1837,0.0432,0.823,2.275
6963,6962552,Neutral,good,1332.8,3.7,0.0,3420.900,4398.672,1754.459,4693.869,1780.431,0.2132,0.2741,0.1093,0.2925,0.1109,0.374,2.507
6964,6963552,Neutral,good,1332.7,3.5,0.0,1671.006,492.060,1881.178,3722.799,1148.640,0.1874,0.0552,0.2110,0.4176,0.1288,0.505,0.262
6965,6964552,Neutral,good,1332.6,4.1,0.0,4657.172,4470.747,2830.557,4089.985,4128.480,0.2308,0.2216,0.1403,0.2027,0.2046,0.692,1.579
6966,6965552,Neutral,good,1333.2,3.8,0.0,1350.779,3561.415,2981.418,10483.624,5156.433,0.0574,0.1513,0.1267,0.4455,0.2191,0.284,1.195
6967,6966552,Neutral,good,1332.5,3.3,0.0,2876.249,3186.539,3692.585,2262.812,4395.184,0.1752,0.1941,0.2250,0.1379,0.2678,1.632,0.863
6968,6967552,Neutral,good,1333.2,3.1,0.0,838.712,442.024,1451.364,4842.021,4090.664,0.0719,0.0379,0.1244,0.4151,0.3507,0.300,0.305
6969,6968552,Neutral,good,1332.7,4.2,0.0,12681.080,1016.989,4100.160,7696.420,3269.100,0.4409,0.0354,0.1425,0.2676,0.1137,0.533,0.248
6970,6969552,Neutral,good,1332.7,3.3,0.0,3935.202,5677.470,2406.284,8142.456,1896.236,0.1784,0.2574,0.1091,0.3691,0.0860,0.296,2.359
6971,6970552,Neutral,good,1333.2,4.1,0.0,5399.602,5265.393,2028.518,5642.666,3976.314,0.2420,0.2360,0.0909,0.2529,0.1782,0.359,2.596
6972,6971552,Neutral,good,1332.7,2.5,0.0,5528.550,1586.218,592.630,3116.977,781.659,0.4764,0.1367,0.0511,0.2686,0.0673,0.190,2.677
6973,6972552,Neutral,good,1332.5,3.2,0.0,412.353,376.611,2030.843,3746.032,591.343,0.0576,0.0526,0.2837,0.5234,0.0826,0.542,0.185
6974,6973551,Neutral,good,1332.2,3.3,0.0,10429.505,6141.636,448.472,5634.837,1125.530,0.4386,0.2583,0.0189,0.2370,0.0473,0.080,13.695
6975,6974551,Neutral,good,1332.1,3.5,0.0,1533.631,2275.217,7531.423,18128.029,5904.327,0.0434,0.0643,0.2129,0.5125,0.1669,0.415,0.302
6976,6975551,Neutral,good,1332.2,3.4,0.0,7949.212,6077.092,4385.204,4107.698,463.572,0.3459,0.2644,0.1908,0.1787,0.0202,1.068,1.386
6977,6976551,Neutral,good,1332.9,3.7,0.0,4149.683,3476.741,5199.081,2354.994,1664.615,0.2463,0.2064,0.3086,0.1398,0.0988,2.208,0.669
6978,6977551,Neutral,good,1332.7,3.1,0.0,687.228,3793.847,3543.749,6580.479,574.260,0.0453,0.2499,0.2335,0.4335,0.0378,0.539,1.071
6979,6978551,Neutral,good,1332.9,3.9,0.0,4400.415,2941.272,3795.785,16526.736,4217.887,0.1380,0.0923,0.1191,0.5184,0.1323,0.230,0.775
6980,6979551,Neutral,good,1332.3,4.0,0.0,4282.784,4478.238,656.366,2980.512,1398.672,0.3104,0.3246,0.0476,0.2160,0.1014,0.220,6.823
6981,6980551,Neutral,good,1332.4,3.5,0.0,7003.869,1669.195,1022.474,6048.133,1698.899,0.4015,0.0957,0.0586,0.3467,0.0974,0.169,1.633
6982,6981551,Neutral,good,1333.3,2.9,0.0,5668.443,1983.966,1966.859,7406.112,4207.117,0.2670,0.0934,0.0926,0.3488,0.1981,0.266,1.009
6983,6982551,Neutral,good,1332.6,3.6,0.0,1763.472,9762.136,9496.402,23282.328,2841.082,0.0374,0.2071,0.2014,0.4938,0.0603,0.408,1.028
6984,6983551,Neutral,good,1332.8,3.6,0.0,8479.804,20346.029,17471.654,10079.668,1302.996,0.1470,0.3527,0.3029,0.1748,0.0226,1.733,1.165
6985,6984551,Neutral,good,1333.2,3.2,0.0,12418.201,5796.021,4063.521,4473.101,2284.798,0.4277,0.1996,0.1399,0.1541,0.0787,0.908,1.426
6986,6985551,Neutral,good,1332.9,3.5,0.0,1399.048,8849.580,9299.538,6906.812,7309.445,0.0414,0.2621,0.2754,0.2046,0.2165,1.346,0.952
6987,6986551,Neutral,good,1332.4,3.6,0.0,7687.792,6615.825,1302.602,2980.245,3513.486,0.3479,0.2994,0.0589,0.1349,0.1590,0.437,5.079
6988,6987550,Neutral,good,1333.0,3.9,0.0,958.748,2114.049,3448.547,9629.521,5197.430,0.0449,0.0990,0.1615,0.4511,0.2435,0.358,0.613
6989,6988550,Neutral,good,1332.1,2.7,0.0,4226.352,1106.459,1715.910,3660.455,3426.474,0.2990,0.0783,0.1214,0.2590,0.2424,0.469,0.645
6990,6989550,Neutral,good,1332.2,3.1,0.0,1643.784,372.216,2573.140,3653.249,449.229,0.1891,0.0428,0.2960,0.4203,0.0517,0.704,0.145
6991,6990550,Neutral,good,1333.9,3.5,0.0,3178.607,5794.250,7975.283,4459.840,1474.437,0.1389,0.2532,0.3485,0.1949,0.0644,1.788,0.727
6992,6991550,Neutral,good,1333.0,3.9,0.0,1319.712,5359.650,7522.887,6292.453,8914.973,0.0449,0.1822,0.2558,0.2140,0.3031,1.196,0.712
6993,6992550,Neutral,good,1333.2,3.3,0.0,4427.993,1947.539,1163.311,2217.474,419.837,0.4351,0.1914,0.1143,0.2179,0.0413,0.525,1.674
6994,6993550,Neutral,good,1332.8,3.3,0.0,2325.800,1407.977,1295.233,11912.090,3631.776,0.1131,0.0684,0.0630,0.5790,0.1765,0.109,1.087
6995,6994550,Neutral,good,1332.5,3.1,0.0,2877.927,2507.931,6057.882,20153.971,2203.945,0.0851,0.0742,0.1792,0.5962,0.0652,0.301,0.414
6996,6995550,Neutral,good,1333.0,3.5,0.0,20028.338,8584.938,4751.751,7680.792,1683.314,0.4687,0.2009,0.1112,0.1798,0.0394,0.619,1.807
6997,6996550,Neutral,good,1333.0,3.1,0.0,14140.749,2203.736,687.728,4285.405,2258.387,0.5998,0.0935,0.0292,0.1818,0.0958,0.160,3.204
6998,6997550,Neutral,good,1333.4,3.2,0.0,770.056,1814.832,1215.738,12377.000,1565.398,0.0434,0.1023,0.0685,0.6976,0.0882,0.098,1.493
6999,6998550,Neutral,good,1332.8,3.4,0.0,3662.895,2618.995,1280.461,11257.856,2371.976,0.1728,0.1236,0.0604,0.5312,0.1119,0.114,2.045
7000,6999550,Neutral,good,1333.3,4.2,0.0,7829.090,18871.285,12642.526,6278.610,2075.050,0.1641,0.3957,0.2651,0.1316,0.0435,2.014,1.493
7001,7000550,Neutral,good,1332.9,3.3,0.0,30616.262,12009.439,1405.752,1453.705,939.468,0.6595,0.2587,0.0303,0.0313,0.0202,0.967,8.543
7002,7001550,Neutral,good,1332.8,3.6,0.0,3699.827,3601.275,593.150,3519.793,3125.064,0.2545,0.2477,0.0408,0.2421,0.2149,0.169,6.071
7003,7002550,Neutral,good,1333.3,3.9,0.0,727.661,1560.437,1589.731,9620.934,1945.080,0.0471,0.1010,0.1029,0.6230,0.1259,0.165,0.982
7004,7003549,Neutral,good,1333.1,4.4,0.0,2747.325,657.024,2067.290,2508.321,1095.917,0.3027,0.0724,0.2278,0.2764,0.1208,0.824,0.318
7005,7004549,Neutral,good,1332.7,3.7,0.0,1062.496,538.275,11302.893,4490.265,929.474,0.0580,0.0294,0.6169,0.2451,0.0507,2.517,0.048
7006,7005549,Neutral,good,1332.7,3.6,0.0,3096.438,3853.297,568.814,3883.989,1855.710,0.2335,0.2906,0.0429,0.2929,0.1400,0.146,6.774
7007,7006549,Neutral,good,1332.8,3.4,0.0,2199.403,1260.442,1708.800,2899.244,1269.762,0.2355,0.1350,0.1830,0.3105,0.1360,0.589,0.738
7008,7007549,Neutral,good,1331.8,4.3,0.0,7052.872,3347.333,588.547,6165.725,5833.067,0.3068,0.1456,0.0256,0.2682,0.2537,0.095,5.687
7009,7008549,Neutral,good,1333.0,4.2,0.0,6201.689,9231.461,2461.579,6414.604,9035.360,0.1860,0.2768,0.0738,0.1924,0.2710,0.384,3.750
7010,7009549,Neutral,good,1331.8,3.9,0.0,5449.994,13224.057,8478.827,4566.426,9537.440,0.1321,0.3205,0.2055,0.1107,0.2312,1.857,1.560
7011,7010549,Neutral,good,1333.0,3.5,0.0,1983.131,6094.339,4121.380,8203.375,5341.577,0.0770,0.2367,0.1601,0.3187,0.2075,0.502,1.479
7012,7011549,Neutral,good,1332.7,3.8,0.0,8204.379,8520.536,4223.953,6748.168,1848.853,0.2777,0.2884,0.1430,0.2284,0.0626,0.626,2.017
7013,7012549,Neutral,good,1332.0,3.2,0.0,5629.074,4376.843,237.704,4493.761,3633.571,0.3064,0.2382,0.0129,0.2446,0.1978,0.053,18.413
7014,7013549,Neutral,good,1332.3,2.9,0.0,2381.428,5326.646,5709.175,1359.512,3394.307,0.1311,0.2931,0.3142,0.0748,0.1868,4.199,0.933
7015,7014549,Neutral,good,1333.3,3.9,0.0,9346.904,7564.273,3892.839,3073.089,3100.233,0.3465,0.2804,0.1443,0.1139,0.1149,1.267,1.943
7016,7015549,Neutral,good,1332.6,3.5,0.0,713.176,1478.547,3921.772,7632.702,321.785,0.0507,0.1051,0.2788,0.5426,0.0229,0.514,0.377
7017,7016549,Neutral,good,1332.7,3.0,0.0,2996.482,1146.093,1374.052,11445.309,1019.168,0.1666,0.0637,0.0764,0.6365,0.0567,0.120,0.834
7018,7017549,Neutral,good,1332.0,3.5,0.0,4680.271,3091.978,4153.885,4046.499,584.314,0.2827,0.1867,0.2509,0.2444,0.0353,1.027,0.744
7019,7018549,Neutral,good,1332.2,3.6,0.0,6283.188,19740.346,14746.968,6148.498,2479.704,0.1272,0.3996,0.2985,0.1245,0.0502,2.398,1.339
7020,7019548,Neutral,good,1333.0,3.6,0.0,3924.917,1600.220,2107.384,5218.340,3368.187,0.2420,0.0987,0.1299,0.3217,0.2077,0.404,0.759
7021,7020548,Neutral,good,1332.4,2.6,0.0,2033.772,1612.844,1376.019,1877.565,984.879,0.2579,0.2045,0.1745,0.2381,0.1249,0.733,1.172
7022,7021548,Neutral,good,1333.0,3.6,0.0,2737.114,2211.661,1624.139,3728.665,2854.276,0.2081,0.1681,0.1235,0.2834,0.2170,0.436,1.362
7023,7022548,Neutral,good,1332.7,3.5,0.0,7468.814,4491.019,3395.531,3836.138,2234.361,0.3486,0.2096,0.1585,0.1790,0.1043,0.885,1.323
7024,7023548,Neutral,good,1332.3,3.5,0.0,2035.113,1366.284,891.690,2474.435,1388.439,0.2495,0.1675,0.1093,0.3034,0.1702,0.360,1.532
7025,7024548,Neutral,good,1332.9,4.5,0.0,5813.826,5597.137,10198.419,36951.301,824.253,0.0979,0.0943,0.1717,0.6222,0.0139,0.276,0.549
7026,7025548,Neutral,good,1332.4,3.8,0.0,2773.162,3805.913,4024.893,15917.838,7122.352,0.0824,0.1131,0.1196,0.4731,0.2117,0.253,0.946
7027,7026548,Neutral,good,1332.9,3.2,0.0,6202.562,3834.699,3708.756,8140.318,4114.535,0.2386,0.1475,0.1426,0.3131,0.1582,0.456,1.034
7028,7027548,Neutral,good,1332.1,4.0,0.0,6868.054,4570.213,5067.320,4475.083,1901.285,0.3002,0.1997,0.2215,0.1956,0.0831,1.132,0.902
7029,7028548,Neutral,good,1333.3,3.4,0.0,2141.893,6870.812,8186.011,1914.883,4286.960,0.0915,0.2936,0.3498,0.0818,0.1832,4.275,0.839
7030,7029548,Neutral,good,1332.4,3.4,0.0,4345.039,1293.939,4401.562,8170.089,3190.799,0.2030,0.0605,0.2057,0.3818,0.1491,0.539,0.294
7031,7030548,Neutral,good,1332.1,3.0,0.0,377.860,3721.980,3968.159,6137.595,3860.693,0.0209,0.2060,0.2196,0.3397,0.2137,0.647,0.938
7032,7031548,Neutral,good,1332.3,3.6,0.0,6610.387,1162.705,63.249,4905.809,2367.465,0.4375,0.0770,0.0042,0.3247,0.1567,0.013,18.383
7033,7032548,Neutral,good,1332.6,3.1,0.0,5448.190,1669.391,1718.769,2273.254,859.464,0.4552,0.1395,0.1436,0.1899,0.0718,0.756,0.971
7034,7033548,Neutral,good,1332.6,4.2,0.0,11270.214,371.544,2172.152,4710.203,4659.767,0.4861,0.0160,0.0937,0.2032,0.2010,0.461,0.171
7035,7034547,Neutral,good,1332.5,3.6,0.0,13555.283,4789.822,8621.144,13149.442,4091.944,0.3066,0.1083,0.1950,0.2974,0.0926,0.656,0.556
7036,7035547,Neutral,good,1332.2,3.1,0.0,3504.064,5225.253,10687.295,4283.233,1178.697,0.1408,0.2100,0.4296,0.1722,0.0474,2.495,0.489
7037,7036547,Neutral,good,1332.2,3.4,0.0,1080.270,3003.905,2170.103,3753.799,2208.649,0.0884,0.2459,0.1776,0.3073,0.1808,0.578,1.384
7038,7037547,Neutral,good,1332.0,3.3,0.0,3134.337,1490.184,4735.523,6888.063,872.722,0.1831,0.0870,0.2766,0.4023,0.0510,0.687,0.315
7039,7038547,Neutral,good,1332.0,4.0,0.0,9191.302,6637.940,4002.023,31379.395,5177.928,0.1630,0.1177,0.0710,0.5565,0.0918,0.128,1.659
7040,7039547,Neutral,good,1332.3,3.7,0.0,18313.453,10788.286,3871.504,1484.381,1125.817,0.5147,0.3032,0.1088,0.0417,0.0316,2.608,2.787
7041,7040547,Neutral,good,1332.4,3.6,0.0,2079.101,2548.654,2872.421,3965.103,2485.471,0.1490,0.1827,0.2059,0.2842,0.1782,0.724,0.887
7042,7041547,Neutral,good,1332.7,3.6,0.0,15843.950,2610.452,2771.835,5080.474,983.918,0.5806,0.0957,0.1016,0.1862,0.0361,0.546,0.942
7043,7042547,Neutral,good,1332.4,3.5,0.0,2801.191,6505.497,5404.783,11368.759,2594.068,0.0977,0.2269,0.1885,0.3965,0.0905,0.475,1.204
7044,7043547,Neutral,good,1332.0,3.5,0.0,8216.062,4040.162,2742.257,2018.813,1073.730,0.4542,0.2233,0.1516,0.1116,0.0594,1.358,1.473
7045,7044547,Neutral,good,1332.6,3.1,0.0,807.338,2959.922,2921.328,2384.783,789.254,0.0819,0.3001,0.2962,0.2418,0.0800,1.225,1.013
7046,7045547,Neutral,good,1333.1,3.5,0.0,3226.487,1640.594,2356.277,6968.104,2514.247,0.1931,0.0982,0.1410,0.4171,0.1505,0.338,0.696
7047,7046547,Neutral,good,1333.7,3.3,0.0,279.683,944.435,2860.313,1898.779,1898.470,0.0355,0.1198,0.3629,0.2409,0.2409,1.506,0.330
7048,7047547,Neutral,good,1333.7,3.7,0.0,880.683,694.600,391.649,4281.941,4766.273,0.0800,0.0631,0.0356,0.3887,0.4327,0.091,1.774
7049,7048547,Neutral,good,1332.8,3.3,0.0,618.875,4506.542,5955.322,6671.765,1859.840,0.0316,0.2298,0.3037,0.3402,0.0948,0.893,0.757
7050,7049547,Neutral,good,1332.7,3.4,0.0,4740.525,6189.830,5199.739,5331.490,2136.307,0.2009,0.2623,0.2203,0.2259,0.0905,0.975,1.190
7051,7050546,Neutral,good,1333.1,3.0,0.0,6633.677,3194.721,3689.001,2973.537,2583.570,0.3478,0.1675,0.1934,0.1559,0.1354,1.241,0.866
7052,7051546,Neutral,good,1332.9,3.0,0.0,1136.674,867.981,1137.342,5388.060,2277.843,0.1052,0.0803,0.1052,0.4985,0.2108,0.211,0.763
7053,7052546,Neutral,good,1333.0,3.1,0.0,6214.662,1852.392,1254.376,5354.181,2918.569,0.3532,0.1053,0.0713,0.3043,0.1659,0.234,1.477
7054,7053546,Neutral,good,1333.1,2.9,0.0,3793.926,3312.383,3562.812,5257.320,2017.411,0.2114,0.1846,0.1986,0.2930,0.1124,0.678,0.930
7055,7054546,Neutral,good,1332.3,3.3,0.0,6440.174,7872.987,4393.533,3086.838,1013.058,0.2824,0.3452,0.1926,0.1353,0.0444,1.423,1.792
7056,7055546,Neutral,good,1332.3,3.6,0.0,15693.389,2496.181,3377.158,10121.674,9713.596,0.3790,0.0603,0.0816,0.2445,0.2346,0.334,0.739
7057,7056546,Neutral,good,1333.1,4.0,0.0,2361.061,601.358,1140.981,5013.148,3390.179,0.1888,0.0481,0.0912,0.4008,0.2711,0.228,0.527
7058,7057546,Neutral,good,1332.6,3.5,0.0,4361.116,947.539,3732.404,9028.225,3032.031,0.2067,0.0449,0.1769,0.4279,0.1437,0.413,0.254
7059,7058546,Neutral,good,1332.7,3.5,0.0,9384.448,1454.334,1889.988,7740.928,1736.134,0.4226,0.0655,0.0851,0.3486,0.0782,0.244,0.769
7060,7059546,Neutral,good,1332.9,2.9,0.0,3524.669,3588.591,3707.795,12728.985,4979.649,0.1235,0.1258,0.1300,0.4462,0.1745,0.291,0.968
7061,7060546,Neutral,good,1333.8,4.0,0.0,3500.910,5000.586,3881.680,5862.440,2923.179,0.1654,0.2362,0.1834,0.2769,0.1381,0.662,1.288
7062,7061546,Neutral,good,1332.7,4.2,0.0,4647.607,5846.473,4606.388,7072.231,1413.677,0.1970,0.2479,0.1953,0.2998,0.0599,0.651,1.269
7063,7062546,Neutral,good,1333.6,3.4,0.0,1887.545,941.702,5961.163,10470.982,2951.432,0.0850,0.0424,0.2684,0.4714,0.1329,0.569,0.158
7064,7063546,Neutral,good,1333.6,2.9,0.0,5045.131,4518.923,2287.022,4225.284,1939.327,0.2800,0.2508,0.1269,0.2345,0.1076,0.541,1.976
7065,7064546,Neutral,good,1333.7,3.7,0.0,228.908,968.452,3508.574,5422.772,1710.122,0.0193,0.0818,0.2964,0.4580,0.1445,0.647,0.276
7066,7065546,Neutral,good,1332.7,4.0,0.0,4137.986,5927.177,6423.156,10145.817,2058.636,0.1442,0.2066,0.2239,0.3536,0.0717,0.633,0.923
7067,7066545,Neutral,good,1332.8,3.0,0.0,2562.141,3590.858,1838.184,3738.228,1037.582,0.2007,0.2813,0.1440,0.2928,0.0813,0.492,1.953
7068,7067545,Neutral,good,1333.0,3.9,0.0,7170.758,7578.665,5088.539,6194.642,1940.850,0.2563,0.2709,0.1819,0.2214,0.0694,0.821,1.489
7069,7068545,Neutral,good,1332.9,3.4,0.0,3952.434,3256.829,1312.224,1698.138,2260.853,0.3167,0.2610,0.1051,0.1361,0.1812,0.773,2.482
7070,7069545,Neutral,good,1333.2,3.6,0.0,7500.313,4201.711,2778.197,8486.580,1198.380,0.3104,0.1739,0.1150,0.3512,0.0496,0.327,1.512
7071,7070545,Neutral,good,1333.0,2.6,0.0,13325.561,2218.409,2602.440,5259.232,1454.145,0.5360,0.0892,0.1047,0.2116,0.0585,0.495,0.852
7072,7071545,Neutral,good,1335.1,3.7,0.0,7448.815,950.899,398.214,5690.041,1815.444,0.4569,0.0583,0.0244,0.3490,0.1114,0.070,2.388
7073,7072545,Neutral,good,1333.0,3.2,0.0,2237.707,3029.001,3656.241,4238.377,722.139,0.1612,0.2182,0.2634,0.3053,0.0520,0.863,0.828
7074,7073545,Neutral,good,1333.2,2.9,0.0,4960.062,1950.444,1326.777,3950.544,1874.938,0.3527,0.1387,0.0943,0.2809,0.1333,0.336,1.470
7075,7074545,Neutral,good,1333.3,4.0,0.0,2044.854,1216.322,2550.691,9962.792,4448.631,0.1011,0.0601,0.1261,0.4926,0.2200,0.256,0.477
7076,7075545,Neutral,good,1332.8,3.4,0.0,840.131,3451.670,4865.012,5863.867,5213.378,0.0415,0.1706,0.2404,0.2898,0.2577,0.830,0.709
7077,7076545,Neutral,good,1333.6,4.1,0.0,26708.727,3070.487,4248.261,9058.737,2842.169,0.5815,0.0669,0.0925,0.1972,0.0619,0.469,0.723
7078,7077545,Neutral,good,1333.3,3.7,0.0,6952.687,5798.116,4754.357,2365.581,1669.854,0.3228,0.2692,0.2207,0.1098,0.0775,2.010,1.220
7079,7078545,Neutral,good,1333.3,3.5,0.0,388.828,5517.087,5060.757,4734.556,4046.179,0.0197,0.2794,0.2563,0.2398,0.2049,1.069,1.090
7080,7079545,Neutral,good,1333.0,3.4,0.0,2484.345,3629.109,5878.963,12919.980,3164.843,0.0885,0.1293,0.2094,0.4602,0.1127,0.455,0.617
7081,7080545,Neutral,good,1333.3,3.3,0.0,15443.656,1947.103,1758.128,4591.708,1482.345,0.6123,0.0772,0.0697,0.1820,0.0588,0.383,1.107
7082,7081545,Neutral,good,1332.9,3.3,0.0,13088.042,16804.896,2934.547,2380.866,683.132,0.3647,0.4682,0.0818,0.0663,0.0190,1.233,5.727
7083,7082544,Neutral,good,1333.1,4.5,0.0,24896.746,4280.606,10164.846,20867.029,3378.504,0.3915,0.0673,0.1599,0.3282,0.0531,0.487,0.421
7084,7083544,Neutral,good,1332.9,4.0,0.0,7269.505,4824.988,1689.952,3092.709,845.179,0.4102,0.2723,0.0954,0.1745,0.0477,0.546,2.855
7085,7084544,Neutral,good,1333.9,3.8,0.0,5790.537,9041.946,3221.033,6680.288,6375.133,0.1861,0.2907,0.1035,0.2147,0.2049,0.482,2.807
7086,7085544,Neutral,good,1332.7,3.6,0.0,4545.935,1570.316,2530.243,3622.439,3038.008,0.2970,0.1026,0.1653,0.2367,0.1985,0.698,0.621
7087,7086544,Neutral,good,1331.9,3.5,0.0,4867.549,878.247,862.565,3521.927,2727.865,0.3786,0.0683,0.0671,0.2739,0.2122,0.245,1.018
7088,7087544,Neutral,good,1332.6,3.4,0.0,9015.067,6508.969,3811.409,4916.831,1146.009,0.3549,0.2563,0.1501,0.1936,0.0451,0.775,1.708
7089,7088544,Neutral,good,1332.2,3.4,0.0,3314.619,8437.358,8096.199,3610.622,10858.439,0.0966,0.2459,0.2359,0.1052,0.3164,2.242,1.042
7090,7089544,Neutral,good,1332.4,3.7,0.0,4251.864,6973.555,4824.274,2719.099,5151.740,0.1777,0.2915,0.2017,0.1137,0.2154,1.774,1.446
7091,7090544,Neutral,good,1331.7,3.9,0.0,3695.663,3609.228,2552.119,5859.168,6537.242,0.1661,0.1622,0.1147,0.2633,0.2938,0.436,1.414
7092,7091544,Neutral,good,1332.1,3.3,0.0,815.159,879.072,1187.336,7512.428,2360.914,0.0639,0.0689,0.0931,0.5890,0.1851,0.158,0.740
7093,7092544,Neutral,good,1332.9,3.5,0.0,6773.997,11938.595,6336.177,1969.729,762.748,0.2438,0.4297,0.2281,0.0709,0.0275,3.217,1.884
7094,7093544,Neutral,good,1333.5,3.3,0.0,5777.229,861.235,1852.931,8629.453,2979.810,0.2874,0.0428,0.0922,0.4293,0.1482,0.215,0.465
7095,7094544,Neutral,good,1332.7,4.0,0.0,5380.297,3833.424,2538.803,6152.978,1645.914,0.2752,0.1961,0.1299,0.3147,0.0842,0.413,1.510
7096,7095544,Neutral,good,1333.6,3.1,0.0,2437.592,1509.592,3836.767,7816.037,648.470,0.1500,0.0929,0.2361,0.4810,0.0399,0.491,0.393
7097,7096544,Neutral,good,1333.3,3.2,0.0,421.520,496.371,3314.981,7118.514,2917.968,0.0295,0.0348,0.2323,0.4989,0.2045,0.466,0.150
7098,7097543,Neutral,good,1333.4,2.8,0.0,5911.411,3212.679,1984.301,3785.653,1701.579,0.3562,0.1936,0.1196,0.2281,0.1025,0.524,1.619
7099,7098543,Neutral,good,1332.4,3.4,0.0,822.533,1472.524,3423.446,6619.743,3414.446,0.0522,0.0935,0.2173,0.4202,0.2168,0.517,0.430
7100,7099543,Neutral,good,1333.2,3.4,0.0,1388.770,2531.896,2479.570,766.648,877.489,0.1726,0.3147,0.3082,0.0953,0.1091,3.234,1.021
7101,7100543,Neutral,good,1333.5,3.9,0.0,4409.606,4457.936,5065.226,7128.284,4361.184,0.1735,0.1754,0.1992,0.2804,0.1715,0.711,0.880
7102,7101543,Neutral,good,1332.6,3.1,0.0,8276.795,4481.062,3014.328,4680.106,576.289,0.3936,0.2131,0.1433,0.2226,0.0274,0.644,1.487
7103,7102543,Neutral,good,1333.9,3.3,0.0,1889.686,3071.127,1923.716,5747.020,1933.322,0.1297,0.2109,0.1321,0.3946,0.1327,0.335,1.596
7104,7103543,Neutral,good,1334.1,2.9,0.0,8280.779,4344.500,823.777,2415.143,1589.433,0.4744,0.2489,0.0472,0.1384,0.0911,0.341,5.274
7105,7104543,Neutral,good,1334.1,3.2,0.0,717.669,1753.744,2255.569,8729.516,3492.805,0.0423,0.1035,0.1331,0.5150,0.2061,0.258,0.778
7106,7105543,Neutral,good,1334.0,3.2,0.0,9392.332,517.672,1909.861,7519.083,2164.455,0.4368,0.0241,0.0888,0.3497,0.1007,0.254,0.271
7107,7106543,Neutral,good,1332.9,3.0,0.0,7629.418,5447.259,1220.783,5460.599,2115.155,0.3488,0.2490,0.0558,0.2496,0.0967,0.224,4.462
7108,7107543,Neutral,good,1333.2,2.6,0.0,2705.716,3066.445,2039.847,2293.561,1566.443,0.2318,0.2627,0.1748,0.1965,0.1342,0.889,1.503
